entity_type,name,query,count,approx,index_used,target,century,short_name,error
historical_figure,Barbara Sophie of Brandenburg,Barbara Sophie of Brandenburg,16,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,Melchior Schildt,Melchior Schildt,266,0,v4_olmo-mix-1124_llama,1667.0,1600,0,
historical_figure,Dorothea of Anhalt-Zerbst,Dorothea of Anhalt-Zerbst,53,0,v4_olmo-mix-1124_llama,1634.0,1600,0,
historical_figure,"John Casimir, Prince of Anhalt-Dessau","John Casimir, Prince of Anhalt-Dessau",6,0,v4_olmo-mix-1124_llama,1660.0,1600,0,
historical_figure,Ernest II,Ernest II,3668,0,v4_olmo-mix-1124_llama,1611.0,1600,0,
historical_figure,"Adolph John I, Count Palatine of Kleeburg","Adolph John I, Count Palatine of Kleeburg",64,0,v4_olmo-mix-1124_llama,1689.0,1600,0,
historical_figure,Jakob Thomasius,Jakob Thomasius,635,0,v4_olmo-mix-1124_llama,1684.0,1600,0,
historical_figure,Johann Gerhard,Johann Gerhard,3669,0,v4_olmo-mix-1124_llama,1637.0,1600,0,
historical_figure,Elisabeth Henriette of Hesse-Kassel,Elisabeth Henriette of Hesse-Kassel,70,0,v4_olmo-mix-1124_llama,1683.0,1600,0,
historical_figure,"John II, Duke of Saxe-Weimar","John II, Duke of Saxe-Weimar",57,0,v4_olmo-mix-1124_llama,1605.0,1600,0,
historical_figure,"Christian I, Duke of Saxe-Merseburg","Christian I, Duke of Saxe-Merseburg",24,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,Peter Lambeck,Peter Lambeck,276,0,v4_olmo-mix-1124_llama,1680.0,1600,0,
historical_figure,"Albert V, Duke of Saxe-Coburg","Albert V, Duke of Saxe-Coburg",26,0,v4_olmo-mix-1124_llama,1699.0,1600,0,
historical_figure,"Christian II, Prince of Anhalt-Bernburg","Christian II, Prince of Anhalt-Bernburg",4,0,v4_olmo-mix-1124_llama,1656.0,1600,0,
historical_figure,Louise Elisabeth of Courland,Louise Elisabeth of Courland,19,0,v4_olmo-mix-1124_llama,1690.0,1600,0,
historical_figure,Johann Franck,Johann Franck,1213,0,v4_olmo-mix-1124_llama,1677.0,1600,0,
historical_figure,Maurice of the Palatinate,Maurice of the Palatinate,51,0,v4_olmo-mix-1124_llama,1652.0,1600,0,
historical_figure,"Henry Frederick, Count of Hohenlohe-Langenburg","Henry Frederick, Count of Hohenlohe-Langenburg",3,0,v4_olmo-mix-1124_llama,1699.0,1600,0,
historical_figure,Wolfgang Ratke,Wolfgang Ratke,713,0,v4_olmo-mix-1124_llama,1635.0,1600,0,
historical_figure,Abraham von Franckenberg,Abraham von Franckenberg,262,0,v4_olmo-mix-1124_llama,1652.0,1600,0,
historical_figure,Heinrich Roth,Heinrich Roth,3889,0,v4_olmo-mix-1124_llama,1668.0,1600,0,
historical_figure,"Albert VI, Duke of Bavaria","Albert VI, Duke of Bavaria",24,0,v4_olmo-mix-1124_llama,1666.0,1600,0,
historical_figure,Joachim Jungius,Joachim Jungius,1444,0,v4_olmo-mix-1124_llama,1657.0,1600,0,
historical_figure,Jakob Ayrer,Jakob Ayrer,355,0,v4_olmo-mix-1124_llama,1605.0,1600,0,
historical_figure,Johan Picardt,Johan Picardt,238,0,v4_olmo-mix-1124_llama,1670.0,1600,0,
historical_figure,"John VI, Count of Nassau-Dillenburg","John VI, Count of Nassau-Dillenburg",144,0,v4_olmo-mix-1124_llama,1606.0,1600,0,
historical_figure,Sophia Hedwig of Brunswick-Lüneburg,Sophia Hedwig of Brunswick-Lüneburg,109,0,v4_olmo-mix-1124_llama,1642.0,1600,0,
historical_figure,Johannes Buxtorf,Johannes Buxtorf,1967,0,v4_olmo-mix-1124_llama,1629.0,1600,0,
historical_figure,"Philip Wolfgang, Count of Hanau-Lichtenberg","Philip Wolfgang, Count of Hanau-Lichtenberg",0,0,v4_olmo-mix-1124_llama,1641.0,1600,0,
historical_figure,Johannes Clauberg,Johannes Clauberg,1204,0,v4_olmo-mix-1124_llama,1665.0,1600,0,
historical_figure,"Julius Frederick, Duke of Württemberg-Weiltingen","Julius Frederick, Duke of Württemberg-Weiltingen",13,0,v4_olmo-mix-1124_llama,1635.0,1600,0,
historical_figure,Erhard Weigel,Erhard Weigel,1671,0,v4_olmo-mix-1124_llama,1699.0,1600,0,
historical_figure,Heinrich Khunrath,Heinrich Khunrath,4118,0,v4_olmo-mix-1124_llama,1605.0,1600,0,
historical_figure,Ludwig Jungermann,Ludwig Jungermann,142,0,v4_olmo-mix-1124_llama,1653.0,1600,0,
historical_figure,Damian Hartard von der Leyen-Hohengeroldseck,Damian Hartard von der Leyen-Hohengeroldseck,3,0,v4_olmo-mix-1124_llama,1678.0,1600,0,
historical_figure,"Charles II, Count of Hohenzollern-Sigmaringen","Charles II, Count of Hohenzollern-Sigmaringen",4,0,v4_olmo-mix-1124_llama,1606.0,1600,0,
historical_figure,"Frederick Casimir, Count of Hanau-Lichtenberg","Frederick Casimir, Count of Hanau-Lichtenberg",0,0,v4_olmo-mix-1124_llama,1685.0,1600,0,
historical_figure,Antonia of Württemberg,Antonia of Württemberg,9,0,v4_olmo-mix-1124_llama,1679.0,1600,0,
historical_figure,Johann Siebmacher,Johann Siebmacher,113,0,v4_olmo-mix-1124_llama,1611.0,1600,0,
historical_figure,Friedrich von Alefeld,Friedrich von Alefeld,0,0,v4_olmo-mix-1124_llama,1686.0,1600,0,
historical_figure,Michael Maestlin,Michael Maestlin,5953,0,v4_olmo-mix-1124_llama,1631.0,1600,0,
historical_figure,"Leopold Louis, Count Palatine of Veldenz","Leopold Louis, Count Palatine of Veldenz",8,0,v4_olmo-mix-1124_llama,1694.0,1600,0,
historical_figure,Fryderyk Sapieha,Fryderyk Sapieha,22,0,v4_olmo-mix-1124_llama,1650.0,1600,0,
historical_figure,Maximilian Henry of Bavaria,Maximilian Henry of Bavaria,557,0,v4_olmo-mix-1124_llama,1688.0,1600,0,
historical_figure,Christopher Clavius,Christopher Clavius,13464,0,v4_olmo-mix-1124_llama,1612.0,1600,0,
historical_figure,Michael Schirmer,Michael Schirmer,612,0,v4_olmo-mix-1124_llama,1673.0,1600,0,
historical_figure,Daniel Schwenter,Daniel Schwenter,1493,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,Eleanor of Anhalt-Zerbst,Eleanor of Anhalt-Zerbst,10,0,v4_olmo-mix-1124_llama,1681.0,1600,0,
historical_figure,Ernst Albrecht von Eberstein,Ernst Albrecht von Eberstein,58,0,v4_olmo-mix-1124_llama,1676.0,1600,0,
historical_figure,Johann Bayer,Johann Bayer,19841,0,v4_olmo-mix-1124_llama,1625.0,1600,0,
historical_figure,"Alethea Howard, Countess of Arundel","Alethea Howard, Countess of Arundel",21,0,v4_olmo-mix-1124_llama,1654.0,1600,0,
historical_figure,Zheng Jing,Zheng Jing,6668,0,v4_olmo-mix-1124_llama,1681.0,1600,0,
historical_figure,"Simon Louis, Count of Lippe","Simon Louis, Count of Lippe",4,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,Franz Wilhelm von Wartenberg,Franz Wilhelm von Wartenberg,148,0,v4_olmo-mix-1124_llama,1661.0,1600,0,
historical_figure,Heissler of Heitersheim,Heissler of Heitersheim,19,0,v4_olmo-mix-1124_llama,1696.0,1600,0,
historical_figure,Dietrich von Falkenberg,Dietrich von Falkenberg,319,0,v4_olmo-mix-1124_llama,1631.0,1600,0,
historical_figure,Caspar Schoppe,Caspar Schoppe,157,0,v4_olmo-mix-1124_llama,1649.0,1600,0,
historical_figure,Karl von Lamberg,Karl von Lamberg,0,0,v4_olmo-mix-1124_llama,1612.0,1600,0,
historical_figure,"Adolph, Prince of Nassau-Schaumburg","Adolph, Prince of Nassau-Schaumburg",8,0,v4_olmo-mix-1124_llama,1676.0,1600,0,
historical_figure,Philipp Hainhofer,Philipp Hainhofer,403,0,v4_olmo-mix-1124_llama,1647.0,1600,0,
historical_figure,Hans Adam Weissenkircher,Hans Adam Weissenkircher,144,0,v4_olmo-mix-1124_llama,1695.0,1600,0,
historical_figure,Paul de Sorbait,Paul de Sorbait,42,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,John Louis of Nassau-Hadamar,John Louis of Nassau-Hadamar,13,0,v4_olmo-mix-1124_llama,1653.0,1600,0,
historical_figure,Hermann Otto I of Limburg-Styrum,Hermann Otto I of Limburg-Styrum,7,0,v4_olmo-mix-1124_llama,1644.0,1600,0,
historical_figure,Johannes Karl von und zu Franckenstein,Johannes Karl von und zu Franckenstein,3,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,Anna of Pomerania,Anna of Pomerania,22,0,v4_olmo-mix-1124_llama,1660.0,1600,0,
historical_figure,Bartholomew Holzhauser,Bartholomew Holzhauser,937,0,v4_olmo-mix-1124_llama,1658.0,1600,0,
historical_figure,Josua Stegmann,Josua Stegmann,66,0,v4_olmo-mix-1124_llama,1632.0,1600,0,
historical_figure,Nikolaus Krell,Nikolaus Krell,207,0,v4_olmo-mix-1124_llama,1601.0,1600,0,
historical_figure,Bartholomäus Scultetus,Bartholomäus Scultetus,33,0,v4_olmo-mix-1124_llama,1614.0,1600,0,
historical_figure,Hannibal von Degenfeld,Hannibal von Degenfeld,75,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,"Elisabeth of Brunswick-Wolfenbüttel, Duchess of Saxe-Altenburg","Elisabeth of Brunswick-Wolfenbüttel, Duchess of Saxe-Altenburg",1,0,v4_olmo-mix-1124_llama,1650.0,1600,0,
historical_figure,Hans Adam von Schöning,Hans Adam von Schöning,38,0,v4_olmo-mix-1124_llama,1696.0,1600,0,
historical_figure,"John, Count of Leiningen-Dagsburg-Falkenburg","John, Count of Leiningen-Dagsburg-Falkenburg",9,0,v4_olmo-mix-1124_llama,1698.0,1600,0,
historical_figure,Philip Frederick of the Palatinate,Philip Frederick of the Palatinate,3,0,v4_olmo-mix-1124_llama,1650.0,1600,0,
historical_figure,Christian William of Brandenburg,Christian William of Brandenburg,151,0,v4_olmo-mix-1124_llama,1665.0,1600,0,
historical_figure,Diane d'Andoins,Diane d'Andoins,42,0,v4_olmo-mix-1124_llama,1620.0,1600,0,
historical_figure,"John VII, Count of Oldenburg","John VII, Count of Oldenburg",4,0,v4_olmo-mix-1124_llama,1603.0,1600,0,
historical_figure,Daniel Cramer,Daniel Cramer,2005,0,v4_olmo-mix-1124_llama,1637.0,1600,0,
historical_figure,Dorothea Hedwig of Brunswick-Wolfenbüttel,Dorothea Hedwig of Brunswick-Wolfenbüttel,15,0,v4_olmo-mix-1124_llama,1609.0,1600,0,
historical_figure,Matthias Knutzen,Matthias Knutzen,427,0,v4_olmo-mix-1124_llama,1674.0,1600,0,
historical_figure,Georg Friedrich of Hohenlohe-Neuenstein-Weikersheim,Georg Friedrich of Hohenlohe-Neuenstein-Weikersheim,4,0,v4_olmo-mix-1124_llama,1645.0,1600,0,
historical_figure,Johannes Coler,Johannes Coler,214,0,v4_olmo-mix-1124_llama,1639.0,1600,0,
historical_figure,Johannes Caselius,Johannes Caselius,49,0,v4_olmo-mix-1124_llama,1613.0,1600,0,
historical_figure,Caspar Danckwerth,Caspar Danckwerth,59,0,v4_olmo-mix-1124_llama,1672.0,1600,0,
historical_figure,Anton Eisenhoit,Anton Eisenhoit,22,0,v4_olmo-mix-1124_llama,1603.0,1600,0,
historical_figure,Johann Balthasar Schupp,Johann Balthasar Schupp,105,0,v4_olmo-mix-1124_llama,1661.0,1600,0,
historical_figure,Cyriacus Spangenberg,Cyriacus Spangenberg,251,0,v4_olmo-mix-1124_llama,1604.0,1600,0,
historical_figure,"John Ernest, Count of Hanau-Münzenberg","John Ernest, Count of Hanau-Münzenberg",1,0,v4_olmo-mix-1124_llama,1642.0,1600,0,
historical_figure,Johann Adam von Bicken,Johann Adam von Bicken,55,0,v4_olmo-mix-1124_llama,1604.0,1600,0,
historical_figure,Thomas Selle,Thomas Selle,733,0,v4_olmo-mix-1124_llama,1663.0,1600,0,
historical_figure,"Christopher, Duke of Brunswick-Harburg","Christopher, Duke of Brunswick-Harburg",1,0,v4_olmo-mix-1124_llama,1606.0,1600,0,
historical_figure,"George Gustavus, Count Palatine of Veldenz","George Gustavus, Count Palatine of Veldenz",2,0,v4_olmo-mix-1124_llama,1634.0,1600,0,
historical_figure,Jacob Masen,Jacob Masen,76,0,v4_olmo-mix-1124_llama,1681.0,1600,0,
historical_figure,Heinrich Compenius l'ancien,Heinrich Compenius l'ancien,0,0,v4_olmo-mix-1124_llama,1611.0,1600,0,
historical_figure,Johann Lauremberg,Johann Lauremberg,133,0,v4_olmo-mix-1124_llama,1658.0,1600,0,
historical_figure,Elisabeth of Brunswick-Wolfenbüttel,Elisabeth of Brunswick-Wolfenbüttel,45,0,v4_olmo-mix-1124_llama,1618.0,1600,0,
historical_figure,Johann Wilhelm Baier,Johann Wilhelm Baier,88,0,v4_olmo-mix-1124_llama,1695.0,1600,0,
historical_figure,Johannes Khuen,Johannes Khuen,14,0,v4_olmo-mix-1124_llama,1675.0,1600,0,
historical_figure,Frederick of Solms-Rödelheim,Frederick of Solms-Rödelheim,5,0,v4_olmo-mix-1124_llama,1649.0,1600,0,
historical_figure,Gottfried Wilhelm Sacer,Gottfried Wilhelm Sacer,73,0,v4_olmo-mix-1124_llama,1699.0,1600,0,
historical_figure,Peter Oelhaf,Peter Oelhaf,0,0,v4_olmo-mix-1124_llama,1654.0,1600,0,
historical_figure,Berend Jacobsen Karpfanger,Berend Jacobsen Karpfanger,127,0,v4_olmo-mix-1124_llama,1683.0,1600,0,
historical_figure,Hans Meinhard von Schönberg,Hans Meinhard von Schönberg,159,0,v4_olmo-mix-1124_llama,1616.0,1600,0,
historical_figure,Johann Heinrich Voigt,Johann Heinrich Voigt,8,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,Wolf Caspar von Klengel,Wolf Caspar von Klengel,28,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,Ernst Sonnemann,Ernst Sonnemann,51,0,v4_olmo-mix-1124_llama,1670.0,1600,0,
historical_figure,Caspar Merian,Caspar Merian,101,0,v4_olmo-mix-1124_llama,1686.0,1600,0,
historical_figure,John Spilman,John Spilman,885,0,v4_olmo-mix-1124_llama,1626.0,1600,0,
historical_figure,Innocent X,Innocent X,55329,0,v4_olmo-mix-1124_llama,1655.0,1600,0,
historical_figure,Franz Albrecht von Sachsen-Lauenburg,Franz Albrecht von Sachsen-Lauenburg,4,0,v4_olmo-mix-1124_llama,1642.0,1600,0,
historical_figure,Agatha Marie of Hanau,Agatha Marie of Hanau,3,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,Anthon von Ditfurth,Anthon von Ditfurth,0,0,v4_olmo-mix-1124_llama,1650.0,1600,0,
historical_figure,Johann Osiander,Johann Osiander,25,0,v4_olmo-mix-1124_llama,1626.0,1600,0,
historical_figure,Balthasar Crusius,Balthasar Crusius,0,0,v4_olmo-mix-1124_llama,1630.0,1600,0,
historical_figure,Johann Micraelius,Johann Micraelius,3,0,v4_olmo-mix-1124_llama,1658.0,1600,0,
historical_figure,Johann von Hoverbeck,Johann von Hoverbeck,4,0,v4_olmo-mix-1124_llama,1682.0,1600,0,
historical_figure,Christian Keymann,Christian Keymann,204,0,v4_olmo-mix-1124_llama,1662.0,1600,0,
historical_figure,Wacker von Wackenfels,Wacker von Wackenfels,253,0,v4_olmo-mix-1124_llama,1619.0,1600,0,
historical_figure,Johann Sperling,Johann Sperling,34,0,v4_olmo-mix-1124_llama,1658.0,1600,0,
historical_figure,Georg Reimann,Georg Reimann,85,0,v4_olmo-mix-1124_llama,1615.0,1600,0,
historical_figure,Martin Behm,Martin Behm,113,0,v4_olmo-mix-1124_llama,1622.0,1600,0,
historical_figure,Ferdinand of Bavaria,Ferdinand of Bavaria,2580,0,v4_olmo-mix-1124_llama,1608.0,1600,0,
historical_figure,Christine von Dietz,Christine von Dietz,5,0,v4_olmo-mix-1124_llama,1637.0,1600,0,
historical_figure,Gerhard von Dönhoff,Gerhard von Dönhoff,0,0,v4_olmo-mix-1124_llama,1648.0,1600,0,
historical_figure,Jakob Monau,Jakob Monau,7,0,v4_olmo-mix-1124_llama,1603.0,1600,0,
historical_figure,Andreas Tscherning,Andreas Tscherning,15,0,v4_olmo-mix-1124_llama,1659.0,1600,0,
historical_figure,John Bunyan,John Bunyan,154157,0,v4_olmo-mix-1124_llama,1688.0,1600,0,
historical_figure,"Philip Louis, Duke of Schleswig-Holstein-Sonderburg-Wiesenburg","Philip Louis, Duke of Schleswig-Holstein-Sonderburg-Wiesenburg",4,0,v4_olmo-mix-1124_llama,1689.0,1600,0,
historical_figure,Adam Weisskopf,Adam Weisskopf,6,0,v4_olmo-mix-1124_llama,1605.0,1600,0,
historical_figure,Henning Arnisaeus,Henning Arnisaeus,114,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,Elias Hesse,Elias Hesse,93,0,v4_olmo-mix-1124_llama,1689.0,1600,0,
historical_figure,Agnes von Mansfeld-Eisleben,Agnes von Mansfeld-Eisleben,100,0,v4_olmo-mix-1124_llama,1637.0,1600,0,
historical_figure,Salomon Idler,Salomon Idler,12,0,v4_olmo-mix-1124_llama,1670.0,1600,0,
historical_figure,Johann Konrad von Gemmingen,Johann Konrad von Gemmingen,142,0,v4_olmo-mix-1124_llama,1612.0,1600,0,
historical_figure,Johann Gottfried von Aschhausen,Johann Gottfried von Aschhausen,146,0,v4_olmo-mix-1124_llama,1622.0,1600,0,
historical_figure,Rodolfo Giovanni Marazzino,Rodolfo Giovanni Marazzino,26,0,v4_olmo-mix-1124_llama,1648.0,1600,0,
historical_figure,Christoph Pezel,Christoph Pezel,264,0,v4_olmo-mix-1124_llama,1604.0,1600,0,
historical_figure,Johann Heinrich Meibom,Johann Heinrich Meibom,348,0,v4_olmo-mix-1124_llama,1655.0,1600,0,
historical_figure,Andreas Helwig,Andreas Helwig,505,0,v4_olmo-mix-1124_llama,1643.0,1600,0,
historical_figure,Johann Georg Macasius,Johann Georg Macasius,30,0,v4_olmo-mix-1124_llama,1653.0,1600,0,
historical_figure,Johann Kirchmann,Johann Kirchmann,13,0,v4_olmo-mix-1124_llama,1643.0,1600,0,
historical_figure,Isaac Moillon,Isaac Moillon,136,0,v4_olmo-mix-1124_llama,1673.0,1600,0,
historical_figure,Christopher Glaser,Christopher Glaser,599,0,v4_olmo-mix-1124_llama,1672.0,1600,0,
historical_figure,Thomas Platter the Younger,Thomas Platter the Younger,346,0,v4_olmo-mix-1124_llama,1628.0,1600,0,
historical_figure,Johann Heinrich Hottinger,Johann Heinrich Hottinger,364,0,v4_olmo-mix-1124_llama,1667.0,1600,0,
historical_figure,Lucas Osiander the Younger,Lucas Osiander the Younger,13,0,v4_olmo-mix-1124_llama,1638.0,1600,0,
historical_figure,Constantine L'Empereur van Oppyck,Constantine L'Empereur van Oppyck,0,0,v4_olmo-mix-1124_llama,1648.0,1600,0,
historical_figure,Johannes Buxtorf II,Johannes Buxtorf II,58,0,v4_olmo-mix-1124_llama,1664.0,1600,0,
historical_figure,Christian Schybi,Christian Schybi,92,0,v4_olmo-mix-1124_llama,1653.0,1600,0,
historical_figure,Johann Jacob von Wallhausen,Johann Jacob von Wallhausen,10,0,v4_olmo-mix-1124_llama,1627.0,1600,0,
historical_figure,Katharina Sommermeyer,Katharina Sommermeyer,0,0,v4_olmo-mix-1124_llama,1698.0,1600,0,
historical_figure,Paul Francke,Paul Francke,120,0,v4_olmo-mix-1124_llama,1615.0,1600,0,
historical_figure,Johannes Ardüser,Johannes Ardüser,0,0,v4_olmo-mix-1124_llama,1665.0,1600,0,
historical_figure,Sophie Hedwig of Brunswick-Wolfenbüttel,Sophie Hedwig of Brunswick-Wolfenbüttel,6,0,v4_olmo-mix-1124_llama,1631.0,1600,0,
historical_figure,Jost Andreas von Randow,Jost Andreas von Randow,5,0,v4_olmo-mix-1124_llama,1601.0,1600,0,
historical_figure,Rudolf Capell,Rudolf Capell,20,0,v4_olmo-mix-1124_llama,1684.0,1600,0,
historical_figure,Heinrich Zobel,Heinrich Zobel,0,0,v4_olmo-mix-1124_llama,1615.0,1600,0,
historical_figure,Pierre Broussel,Pierre Broussel,388,0,v4_olmo-mix-1124_llama,1654.0,1600,0,
historical_figure,Andrew Bobola,Andrew Bobola,1156,0,v4_olmo-mix-1124_llama,1657.0,1600,0,
historical_figure,Ōkubo Nagayasu,Ōkubo Nagayasu,49,0,v4_olmo-mix-1124_llama,1613.0,1600,0,
historical_figure,Dietrich Dominik,Dietrich Dominik,1,0,v4_olmo-mix-1124_llama,1692.0,1600,0,
historical_figure,Sebastián Vizcaíno,Sebastián Vizcaíno,6165,0,v4_olmo-mix-1124_llama,1623.0,1600,0,
historical_figure,Jean-Baptiste Tavernier,Jean-Baptiste Tavernier,9560,0,v4_olmo-mix-1124_llama,1689.0,1600,0,
historical_figure,Maria Nagaya,Maria Nagaya,675,0,v4_olmo-mix-1124_llama,1608.0,1600,0,
historical_figure,Maria Theresa of Spain,Maria Theresa of Spain,5273,0,v4_olmo-mix-1124_llama,1683.0,1600,0,
historical_figure,Filipe de Brito e Nicote,Filipe de Brito e Nicote,809,0,v4_olmo-mix-1124_llama,1613.0,1600,0,
historical_figure,Mario Minniti,Mario Minniti,1273,0,v4_olmo-mix-1124_llama,1640.0,1600,0,
historical_figure,Clement X,Clement X,11110,0,v4_olmo-mix-1124_llama,1676.0,1600,0,
historical_figure,"Ferdinand IV, King of the Romans","Ferdinand IV, King of the Romans",35,0,v4_olmo-mix-1124_llama,1654.0,1600,0,
historical_figure,Margaret Theresa of Spain,Margaret Theresa of Spain,570,0,v4_olmo-mix-1124_llama,1673.0,1600,0,
historical_figure,Corfitz Ulfeldt,Corfitz Ulfeldt,1557,0,v4_olmo-mix-1124_llama,1664.0,1600,0,
historical_figure,Zdeněk Vojtěch Popel von Lobkowitz,Zdeněk Vojtěch Popel von Lobkowitz,0,0,v4_olmo-mix-1124_llama,1628.0,1600,0,
historical_figure,Clement VIII,Clement VIII,60506,0,v4_olmo-mix-1124_llama,1605.0,1600,0,
historical_figure,Pedro Calderón de la Barca,Pedro Calderón de la Barca,9158,0,v4_olmo-mix-1124_llama,1681.0,1600,0,
historical_figure,Elizabeth Báthory,Elizabeth Báthory,24847,0,v4_olmo-mix-1124_llama,1614.0,1600,0,
historical_figure,Abbas I of Safavids,Abbas I of Safavids,20,0,v4_olmo-mix-1124_llama,1629.0,1600,0,
historical_figure,Tokugawa Ieyasu,Tokugawa Ieyasu,198051,0,v4_olmo-mix-1124_llama,1616.0,1600,0,
historical_figure,Osman II,Osman II,9730,0,v4_olmo-mix-1124_llama,1622.0,1600,0,
historical_figure,Suleiman II,Suleiman II,4451,0,v4_olmo-mix-1124_llama,1691.0,1600,0,
historical_figure,Willem Janszoon,Willem Janszoon,12939,0,v4_olmo-mix-1124_llama,1631.0,1600,0,
historical_figure,Mustafa I,Mustafa I,10776,0,v4_olmo-mix-1124_llama,1639.0,1600,0,
historical_figure,Cornelis Geelvinck,Cornelis Geelvinck,8,0,v4_olmo-mix-1124_llama,1689.0,1600,0,
historical_figure,François Roberday,François Roberday,220,0,v4_olmo-mix-1124_llama,1680.0,1600,0,
historical_figure,Pedro Lisperguer,Pedro Lisperguer,31,0,v4_olmo-mix-1124_llama,1604.0,1600,0,
historical_figure,Feodor III of Russia,Feodor III of Russia,586,0,v4_olmo-mix-1124_llama,1682.0,1600,0,
historical_figure,Francesco Contarini,Francesco Contarini,509,0,v4_olmo-mix-1124_llama,1624.0,1600,0,
historical_figure,François Viète,François Viète,9487,0,v4_olmo-mix-1124_llama,1603.0,1600,0,
historical_figure,Tommaso Campanella,Tommaso Campanella,15783,0,v4_olmo-mix-1124_llama,1639.0,1600,0,
historical_figure,Bartolomé Esteban Murillo,Bartolomé Esteban Murillo,6739,0,v4_olmo-mix-1124_llama,1682.0,1600,0,
historical_figure,Stepan Razin,Stepan Razin,6422,0,v4_olmo-mix-1124_llama,1671.0,1600,0,
historical_figure,Antoine III de Gramont,Antoine III de Gramont,241,0,v4_olmo-mix-1124_llama,1678.0,1600,0,
historical_figure,Gregorio Fernández,Gregorio Fernández,1932,0,v4_olmo-mix-1124_llama,1636.0,1600,0,
historical_figure,"Miguel de Noronha, 4th Count of Linhares","Miguel de Noronha, 4th Count of Linhares",35,0,v4_olmo-mix-1124_llama,1647.0,1600,0,
historical_figure,Jørgen Ringnis,Jørgen Ringnis,116,0,v4_olmo-mix-1124_llama,1652.0,1600,0,
historical_figure,John Dee,John Dee,283526,0,v4_olmo-mix-1124_llama,1608.0,1600,0,
historical_figure,John Dowland,John Dowland,41411,0,v4_olmo-mix-1124_llama,1626.0,1600,0,
historical_figure,Isaac Barrow,Isaac Barrow,19648,0,v4_olmo-mix-1124_llama,1677.0,1600,0,
historical_figure,"Thomas Butler, 10th Earl of Ormond","Thomas Butler, 10th Earl of Ormond",233,0,v4_olmo-mix-1124_llama,1614.0,1600,0,
historical_figure,François Mesgnien,François Mesgnien,14,0,v4_olmo-mix-1124_llama,1698.0,1600,0,
historical_figure,Giulio Caccini,Giulio Caccini,9470,0,v4_olmo-mix-1124_llama,1618.0,1600,0,
historical_figure,Luis de Góngora,Luis de Góngora,7937,0,v4_olmo-mix-1124_llama,1627.0,1600,0,
historical_figure,Nicholas Skeres,Nicholas Skeres,2578,0,v4_olmo-mix-1124_llama,1600.0,1600,0,
historical_figure,"Hugh O'Neill, Earl of Tyrone","Hugh O'Neill, Earl of Tyrone",2358,0,v4_olmo-mix-1124_llama,1616.0,1600,0,
historical_figure,Zuzana Vojířová von Vacovice,Zuzana Vojířová von Vacovice,0,0,v4_olmo-mix-1124_llama,1616.0,1600,0,
historical_figure,Sophie Amalie of Brunswick-Lüneburg,Sophie Amalie of Brunswick-Lüneburg,319,0,v4_olmo-mix-1124_llama,1685.0,1600,0,
historical_figure,Francesca Caccini,Francesca Caccini,3972,0,v4_olmo-mix-1124_llama,1640.0,1600,0,
historical_figure,Barbara Strozzi,Barbara Strozzi,5721,0,v4_olmo-mix-1124_llama,1679.0,1600,0,
historical_figure,Constance of Austria,Constance of Austria,783,0,v4_olmo-mix-1124_llama,1631.0,1600,0,
historical_figure,Marie Louise Gonzaga,Marie Louise Gonzaga,707,0,v4_olmo-mix-1124_llama,1667.0,1600,0,
historical_figure,Cecilia Renata of Austria,Cecilia Renata of Austria,268,0,v4_olmo-mix-1124_llama,1644.0,1600,0,
historical_figure,Jane Frances de Chantal,Jane Frances de Chantal,2776,0,v4_olmo-mix-1124_llama,1641.0,1600,0,
historical_figure,Sofonisba Anguissola,Sofonisba Anguissola,8795,0,v4_olmo-mix-1124_llama,1625.0,1600,0,
historical_figure,"Mary, Princess Royal and Princess of Orange","Mary, Princess Royal and Princess of Orange",241,0,v4_olmo-mix-1124_llama,1660.0,1600,0,
historical_figure,"Marie de Rabutin-Chantal, marquise de Sévigné","Marie de Rabutin-Chantal, marquise de Sévigné",294,0,v4_olmo-mix-1124_llama,1696.0,1600,0,
historical_figure,Alonso de Figueroa y Córdoba,Alonso de Figueroa y Córdoba,10,0,v4_olmo-mix-1124_llama,1652.0,1600,0,
historical_figure,Emanuel van Meteren,Emanuel van Meteren,607,0,v4_olmo-mix-1124_llama,1612.0,1600,0,
historical_figure,Mikołaj Zebrzydowski,Mikołaj Zebrzydowski,386,0,v4_olmo-mix-1124_llama,1620.0,1600,0,
historical_figure,Magdalena de Pazzi,Magdalena de Pazzi,419,0,v4_olmo-mix-1124_llama,1607.0,1600,0,
historical_figure,Anne Bradstreet,Anne Bradstreet,54232,0,v4_olmo-mix-1124_llama,1672.0,1600,0,
